review_id,user_id,review_text,date,url_review
58,Александр,"Учился на 2-х курсах (фронтенд и бэкенд) с разнице в 3 года, за 3 года ничего не изменилось в лучшую сторону, а стало даже хуже: преподаватели может и профессионалы на работе, но в обучении хамы и лентяи, материал наполовину старый и неактуальный, а на вторую — проходят только по верхам, пытаясь охватить все, но по чуть-чуть, в итоге после обучения ты и знаешь какждой темы по чуть-чуть. Т. Е. Вместо того, чтобы подготовить за год (!) Хорошего джуна, они лепят черт знает кого с обрывочными знаниями, который посыпется на первом же собесе при ответе на первый же уточняющий вопрос. Технологии для домашек выбираются старые и очень часто депресекэйтед, видимо, как составили несколько лет назад, так и не обновляли. Хамство преподавателей никак не компенсируется даже при обращении к руководителю службы сопровождения клиентов, тупо отписки «мы больше так не будем», а препод продолжает преподавать, разве что не на твоем потоке. Помощь по домашкам нулевая — «посмотрите в материалах к лекции» на вопрос с просьбой пояснить, направить и т. П. Когда уже совсем отчаялся. Очень демотивирует. Зато вынесут мозг бюррократией, если вдруг вам курс оплатила компания. До того, как окончил второй курс, имел неосторожность по былой памяти (т. К. Забыл все косяки школы предыдущие) порекомендовать школу жене и тестю. Итог: тесть ушел на третий месяц (курс джавы), жене пришлось переучиваться в другой школе (дизайн), потому что большего количества воды (по ее словам) было трудно запихать в курс, зато конкретики — ноль. Больше никому не порекомендую и вам не советую. Мог бы поставить 3 школе, но за тестя и жену еще по 1 — итого 1 звезда, а лучше 0 из 5. PS Это еще при том, что после обучения в первый раз я нашел работу по специальности! Вот так скатилась школа за 5 лет, что выпускник с успешной карьерой ставит ей ноль.",26.08.2023,https://www.sravni.ru/shkola/netologiya/otzyvy/650718/
59,Владимир,"Мало того, что весь формат обучения проходит в коротеньких видео лекциях, так ещё и сжаты они так, что после них остается куча вопросов, на которые по факту тебе должны отвечать либо студенты такие же, либо же через неопределенный срок преподаватель в дискорде но, когда ты уже всё забыл, что спрашивал. Если же дело дойдёт до возврата денежных средств, то тут вообще всё сказочно у них, из 100% которые ты заплатил тебе постараются вернуть от них бублик. Онлайн блок у них был, так они его убрали из программы, видимо из-за того, что учителям платить надо, а в шарашкину контору к ним никто идти за такие деньги не хочет. Дозвониться, чтобы решить какие-то проблемы, вообще невозможно, пытался час, после плюнул на эту затею. И да, забыл ещё один момент! Обещание было такое, что доступ к курсу будет чуть ли не пожизнененным, но по факту, они первоночальную версию урезали, вырезали просто два блока, на мой взгляд один из них самый годный, который упоминал ранее по тексту (его правда вернули мне в лк для просмотра). А второй вообще убрали, который я неуспел пройти и просят за него заплатить. В общем впечатление у меня осталось только негативное к этой школе, никому не советую связываться с ними.",01.08.2023,https://www.sravni.ru/shkola/netologiya/otzyvy/640716/
60,Пользователь,"Я до этого получала психологическое образование в другом институте и спустя 1800 часов обучения, так и не смогла выйти в практику. Прошло пол года, меня это терзало и моя знакомая посоветовала мне пройти обучение в SMART. Я выбрала направление КПТ 750ч. Я уже на середине пути и я в полном восторге. Очень удобный график обучения, есть несколько вариантов дат и времени для записи на практики, лекции очень информативные и что для меня оказалось очень важным, есть несколько вариантов их изучения (видео, аудио, презетации для печати, конспекты). Так же меня приятно удивило количество практики, здесть есть и практические занятия, где в большой группе преподователь еще раз обьяснит всю теорию, сделает демо версию техник с любым желающим учеником и вы сможете отработать ее в отдельных комнатах в тройках. По такой же примерно схеме проходит и еще один вид практики — интенсивы, только они более долгие и углубленные, что позволяет задать ментору все вопросы, которые у вас остались в процессе изучения лекций. Тут же есть работа в тройках — это активность, где вы непосредственно в маленькой группе с преподователем отрабатываете конкретные техники и ментор дает вам экологичную оратную связь, что помогает вам еще больше совершенствоваться. Так же SMART — огромное сообщество, вы ступаете в учебные чаты где можете пообщаться со своими коллегами, так же там размещаются ссылки на вебинары на различные темы, вы можете посмотреть и поучавствовать в любой конференции, даже если они не связаны с вашим направлением. Хочу так же отметить службу поддержки, вам быстро ответят на любой тревожащий вас вопрос. Все это изобилие активности помогает перебороть страх входа в профессию, благодаря чему я наконец то записываюсь в SMART MENTAL — это еще одна плюшка данного института, это платформа на которой институт будет предостовлять вам клиентов и вы сможете экологично войти в профессию и уже начать зарабатывать прям во время обучения.",18.08.2025,https://www.sravni.ru/shkola/smart-inc/otzyvy/988586/
61,Кристина,"Про разницу курсов- на расширенном обещали крутой кейс хакатона, быстрее проверять домашку, доп общение с экспертом. По факту — хакатон полная ерунда, раньше хоть грамотки за участие выдавали, сейчас совсем ничего. Доп общение с экспертом — тут не скажу, что есть в нем смысл, если авторитета у этого эксперта нет. Поясняю: эксперт-человек, который с опытом в нужно сфере и проверяет ваши домашки, давая ценные комментарии и либо принимает вашу дз, либо отдает обратно и вы переделываете. Проблема в том, что этих экспертов не так много, как учеников. И текущие эксперты явно заготовили шаблоны ответов на все домашки, а это значит, что вашу работу даже не всегда читают. У меня были прям конкретные ситуации, когда мне писали комментарии к дз не по моей работе. Самое ужасное, когда один из ревьюеров (кто дз проверяет) своим непрофессионализмом отталкивает на начальных этапах обучения и поменять его нельзя, на расширенном обучении один и тот же проверяющий, пока не сменишь когорту (класс) обучения. Вот мне так и повезло, с самого начала коннект не состоялся и пришлось терпеть до моего запланированного перехода в другой класс из-за отпуска (можно переходить 2 раза за весь курс. курс длится 9 месяцев. И самое обидное, что поменяв еще 2 раза класс, ко мне вернулся мой первый проверяющий) судьба «подарила» мне того же человека, но уже на диплом. А это был полный крах. Больше менять нельзя класс обучения, нужно работать с тем, что дают. После очередного неуместного комментария со стороны ревьюера я уже не вытерпела и высказала все, что думаю. Ревьюер зачем-то требовала от меня больше, чем прописано в ТЗ к диплому. После того, как я пояснила со скринами, что задание придумывать не нужно, все расписано, работу приняли, но стресс конечно произошел. Напоминаю, что работу проверяют до 48 часов, муки ожидания обеспечены. Так что единственное, что хорошо в расширенном обучении — ждать проверку от ревьюера не 72 часа, а 48. Про само обучение. Сделано все прям с душой. Классная теория",11.09.2025,https://www.sravni.ru/shkola/yandeks-praktikum/otzyvy/1022127/
62,Камилла,"Из ПЛЮСОВ: Прекрасно работающие менторы и координаторы. Позитивные, доброжелательные, мотивирующие. Отвечают быстро. Взаимодействовать с ними было удовольствием на протяжении всего курса. Уроки разбиты на маленькие видео, это очень удобно. Информация дается подробно, понятно, без воды. Спикеры в основном приятные и аккуратно выглядящие. Из МИНУСОВ: Платформа постоянно глючит. То у кого-то что-то пропадает, то не загружается, однажды решили сделать ребрендинг и все вообще перестало работать, какое-то время (вроде пару недель) к платформе не было доступа. Вроде новую платформу сделали уже пол года назад, но она сырая. Так что возникает большой вопрос, почему люди, которые учат нас быть UX/UI дизайнерами и программистами не могут сделать удобную, понятную, стилистически цельную и четко работающую платформу? Уроки записывались года 3 назад, есть откровенно устаревшая информация. Не понятно, почему образовательная организация, берущая за свои программы ТАКИЕ деньги, не способна выпускать каждый год новые записи. Мне кажется, ДОЛЖНА. Разбор работ хоть и приятный, потому что во всем хвалят, только вот через какое-то время, когда ты понимаешь, что никаких правок, объяснений, критики в проверках нет вообще, начинаешь задумываться, а точно ли ты делаешь что-то хорошее. Может быть я гений, но за весь год я не помню ни разу, чтобы где-то что-то предложили исправить, доработать. В презентациях некоторых спикеров много ошибок, описок. Похоже их даже никто не проверял. Вам придется выбрать «специализацию». Или дизайн сайтов, или дизайн мобильных приложений, изучать и то и то нельзя. Так что да, отучившись год вы выйдете специалистом наполовину. РЕЗЮМЕ: По программе цифровые профессии за 20т. Р. — Отлично! Но свою полную стоимость это образование, конечно, не стоит.",20.11.2023,https://www.sravni.ru/shkola/contented/otzyvy/714030/
63,Пользователь,"Я сейчас обучаюсь в ProductStar на продукт-менеджера. При этом я уже работаю UX/CX-исследователем в крупной компании, плюс у меня есть опыт в SMM и маркетинге. То есть в профессию я шла не «с нуля», а с хорошей базой — и именно поэтому выбор школы для меня был особенно важен. Я боялась ошибиться со школой. Зная изнутри рынок онлайн-образования, понимаю, что во многих школах дают довольно поверхностную информацию. Хотелось не просто «корочку», а системное понимание продукта и роста. В ProductStar я пришла по рекомендации людей, которые уже здесь учились. Их отзывы были сильным аргументом, но окончательно решение я приняла после первого звонка с менеджером школы. Мне подробно ответили на все вопросы и дали конкретику — это сразу создало ощущение прозрачности. Сейчас идёт уже четвёртый месяц обучения, и я могу сказать: это было очень правильное решение. Когда я поступала, здесь есть три ступени обучения на продакт-менеджера. Я была уверена, что первая ступень мне не нужна, так как я «итак все знаю», но менеджер меня переубедил и я сделала правильный выбор, что начала сначала!) Информация оказалась настолько актуальная и структурированная, что даже знакомые темы раскрывались глубже. Я действительно нашла для себя много нового — и в подходах, и в систематизации, и в продуктовой логике. Отдельно хочу отметить кураторов: они отвечают быстро и по делу, домашние задания возвращаются с подробной и развёрнутой обратной связью. Это не формальная проверка, а реальная работа над твоим ростом. Плюс — внутренний чат студентов, регулярные воркшопы и то, что их записи сохраняются. Можно пересматривать и возвращаться к материалам — это очень ценно, особенно когда совмещаешь обучение с работой. Более того, уверена, что после завершения этого курса вернусь сюда и за другими программами.",26.02.2026,https://www.sravni.ru/shkola/productstar/otzyvy/1087096/
64,Алексей,"Всем привет! После нескольких лет работы в сфере продаж я понял, что хочу сменить направление и заниматься не продажей, а созданием и развитием продуктов. Начал изучать профессию продакт-менеджера и искать подходящее обучение. В итоге остановился на ProductStar, так как по отзывам коллег и информации в интернете школа показалась одной из самых сильных на рынке. Я выбрал курс «Профессия: продакт-менеджер». Обучение выстроено очень понятно и структурировано, материал подаётся последовательно, к урокам прилагаются дополнительные материалы, а менторы и поддержка помогают разобраться в сложных темах. Особенно запомнились модули про исследования пользователей, работу с гипотезами, опросы и практику в таблицах (оказались максимально прикладыми и полезными в работе). Иногда сложнее давались темы, связанные с аналитикой и данными, но благодаря дополнительной проработке и помощи инструментов вроде ИИ получилось всё разобрать. Отдельно хочу отметить работу карьерного центра, а также уроки про нетворкинг. Мне помогли переупаковать резюме, выстроить стратегию поиска работы и подготовиться к собеседованиям. А уроки про нетворкиг открыли для меня дополнительные каналы по поиску работы и новых крутых знакомых. В результате я достаточно быстро нашёл работу, сначала получил опыт в стартапе, а затем устроился на позицию Junior Product Manager. В целом могу сказать, что ProductStar действительно сильная онлайн-школа с практическим подходом к обучению и хорошей поддержкой при трудоустройстве. Поэтому ставлю курсу 5 звёзд и могу смело рекомендовать его тем, кто хочет войти в профессию продакт-менеджера.",03.04.2026,https://www.sravni.ru/shkola/productstar/otzyvy/1095596/
65,Пользователь,"Сейчас нахожусь на предпоследней неделе буткемпа по UX/UI и хочу поделиться своим отзывом. Минусы: Качество видеоуроков в записи. Во-первых, большая часть сильно устарела. Странно в 2023 году, во время отмены русской культуры, слышать про хайп кириллицы. С блоком про автолэйауты полная беда, потому что поменялся интерфейс, добавлено более актуальное видео отдельно, но в голове все равно остается неразбериха. Во-вторых, некоторая информация повторяется и затягивается. Вместо этого можно было бы дать что-то полезнее. В общем, видеокурс требует актуализации, серьезных доработок и бета тестирований. Плохо распределена нагрузка. В первой половине интенсива уходило по 10-12 часов в неделю, во второй половине — по 8-10 часов в день. Сбои платформы и так себе UX/UI (как бы комично это не звучало) . За прошедшие 7 недель точно было 3-4 сбоя из-за которых позже открывался доступ к материалам. Неудобно смотреть прогресс, некорректно отображается процентовка. Непонятная схема с помощью в трудоустройстве. Есть программа, но она пока на паузе из-за доработок до сентября как минимум, хотя этот пункт заявлялся, как преимущество Contented. Плюсы: Классные менторы. Очень подробный видеофидбек с разбором плюсов и минусов домашнего задания + Прямые эфиры, на которых можно показать домашку другому ментору, получить второе мнение и задать все возникшие вопросы. Небольшие группы. Было заявлено до 15 человек, по факту на онлайн вебинарах обычно присутствует максимум 3-4 человека, что позволяет уделять достаточно внимания каждому ученику. Есть возможность начать собирать портфолио. За курс у меня набралось 3 шота на Dribble и в процессе 1 полноценный кейс на Behance. Бонусные курсы. «Английский для дизайнеров» идет бонусом за покупку интенсива, «Дизайн кругозор» подарили за задержку старта, 1 курс из небольшого списка на выбор можно получить за честный отзыв. В каждом курсе при желании можно выцепить еще немного новой и полезной информации. В общем, на мой взгляд курс переоценен. Было бы здорово, если бы он стоил 50-60 тысяч. Но так как на рынке не нашлось альтернатив коротких курсов, за счет качественного менторства это неплохой старт в професии. Отдельный респект Кириллу С. За очень внимательное отношение к фидбекам и Анастасии П. За приятные и подробные разборы домашек 👍",30.08.2023,https://www.sravni.ru/shkola/contented/otzyvy/652149/
66,Пользователь,"После окончания трудовой деятельности (выход на пенсию), как фрилансер, я провожу небольшие проекты по методологии бухгалтерского учета или оптимизации бухгалтерской функции, поскольку проектов таких немного, то я решила расширить линейку своих услуг: выполнять проекты по методологии он-лайн курсов, для чего и взяла этот курс в школе Skillbox. Несмотря на мой существенный опыт в методологии (по первому образованию я — учитель физики, по второму — экономист и занималась в течение более 15 лет методологией и бизнес-анализом финансовых процессов предприятий), курс «Методист образовательных программ» в школе Skillbox превзошел мои ожидания. Структура курса четко продумана: он разделен на логические блоки, что позволяет углубленно изучать каждую тему. Содержание богато информацией, представленной в удобном и доступном формате. Спикеры обладают глубокими знаниями и отлично передают материал. Практические задания помогают закрепить полученные знания, а обратная связь от куратора всегда была оперативной и конструктивной. При выполнении итоговой работы я разработала методологию своего курса по оптимизации бухгалтерской функции, и планирую в скором будущем его полную разработку. Искренне благодарна всем, кто принимал участие в разработке курса, моего куратора и уверена, что курс прекрасно подходит для тех, кто стремится стать методистом образовательных программ",19.10.2023,https://www.sravni.ru/shkola/skillbox/otzyvy/689043/
67,Пользователь,"Не могу дать однозначную характеристику своему опыту взаимодействия с данной платформой, опишу некоторые факты, а вы сами для себя решайте. Проходила обучение по курсу «Менеджер по обучению и развитию персонала». На этапе выбора из вариантов школ, консультант убедил в широком спектре применения полученных знаний на разные сферы деятельности, что, конечно же, оказалось фикцией: вся теория и практические задания направлены, в основном, на офисных сотрудников или сотрудников банка, поэтому если вы работаете на заводе или в сфере услуг — не ждите чуда от этого курса. Также расстроило несоответствие истины и убеждений консультанта на тему актуальности информации и своевременного обновления данных: в процесе обучения нашла ошибку в домашних заданиях, которую не исправляли с 21 года! (Спасибо поиску по чату студентов (который они тоже особо не чистят и не обновляют); на эту ошибку уже указывал студент в 21 году. Дада). Как и с большинством онлайн платформ — хотелось бы качественной обработки домашних и практических заданий, с подробным указанием на ошибки и варианты их исправления. В целом — база знаний — просто база, которую если постараться и потратить больше времени — можно собрать самостоятельно. Ну, а вишенкой на торте в моей истории стало, что защиты итогового проекта я ждала больше месяца. Но все же, что-то новое я узнала, даже смогла применить. Поэтому некоторые курсы платформы можно рассматривать в качестве базы и для экономии вашего времени, плюс всегда можно «подцепить» единомышленников в чате.",27.03.2025,https://www.sravni.ru/shkola/skillbox/otzyvy/940789/
68,Ирина,"Ставлю курсу «Профессия UX/UI-дизайнер с нуля за 9 недель» 4- за старания, ментора и арт-директора. Кирилл и Юлия большие профессиона и я рада была учиться у них. Однако, сама после программа не даст знаний, чтобы войти в профессию UX/UI-дизайнера, но поможет составить представление о том, в чём профессия заключается. Я дважды задумывалась о возврате средств за обучение, но плюсы для меня перевесили. Плюсы: Ментор курса Кирилл С. И арт-директор Юлия Т. Чекапы ДЗ Воркшопы и интерактивные вебинары от ментора и арт-директора Проверка домашних заданий МЕНТОРОМ курса Некоторые темы ведут действительно сильные лекторы и профессионалы Если давать обратную связь, то команда оперативно исправляет недостатки и усиливает курс Хороший координатор и команда Feedback Лекции 1-4 и лекции 6 недели посвященные дизайн-концепции На 1-4 неделе были самые классные недели с супер крутым лектором. Ирина П. Очень классно объясняет и конспекты к каждой лекции моя любовь На 3-4 неделе мне тоже понравился материал. Андрей М. Классный лектор и дает очень классные примеры. Его лекции развивают и вдохновляют. НО самые важные модули по основам дизайна в итоге поданы очень общо и поверхностно. На 6 неделе мне понравились лекции по дизайн-концепции Игоря Т. Он классно на примере своих проектов рассказывал теорию и показывал практику. Гибкие правила возврата средств (я не проверили их в итоге, тк доучилась до конца) Классные темы дипломных проектов. Минусы: — Очень сырая и не проработанная программа. Лекции и домашние работы 1-4 недели — это просто первая и обрезанная часть большого обучения UX/UI. Самое обидное, что домашние работы не помогают двигаться к дипломному проекту, и не дают базу. — Лекции от разных авторов повторяют друг друга в чем-то, но при этом не дополняя или углубляя знания, а просто дублируют. Кажется, что методисты не отсматривали лекции сами и не писали лекторам программы, а просто склеили курс из записанных видео. — Лекции 6 (кроме части дизайн-концепции, про которые я писала выше в плюсах), 7 и 8 недели не развивают и дают очень общее представление о материале, постоянно дублируя то что уже пройдено. Низкое качество подачи и материала. — Без дополнительных материалов (которые есть в курсе) и без самостоятельных поисков материала в Интернете не возможно качественно делать домашки и войти в профессию. На курсе дают прям базу базу, которую надо наращивать самостоятельно. — Нельзя добавить материал в избранное и надо самой сохранять ссылки на нужный контент — Очень короткие лекции. Весь материал порезано на микро лекции по несколько минут (видимо чтобы было удобно потом склеивать курсы: D). Я взрослый человек, я могу послушать полчаса лекции.",16.06.2024,https://www.sravni.ru/shkola/contented/otzyvy/793548/
69,Максим,"Учился на курсе «Java-разработчик с нуля» . Самый главный минус — преподаватели. Есть одно исключение — Филипп В. , Прекрасный лектор, но, к сожалению, он ведет только основы, на более сложные темы назначают каких-то невнятных разработчиков, я даже просил загрузить мне лекции другого преподавателя, поскольку мычание Григория В. Слушать просто не мог. Аргумент куратора курса на мои претензии — «наши преподаватели действующие ТОПовые разработчики». Ребята, одно дело быть хорошим игроком, другое дело быть хорошим тренером, аналогично и тут — мало быть хорошим разработчиком, когда ты преподаватель. Многие преподаватели на вебинарах тупо читают слайды, которые показывают. На мой взгляд, это просто бред, слайды должны служить опорой для повествования, но никак не являться самим повестованием. По практически всем домашним заданиям можно взять решение из слайдов лекции, что с одной стороны, уменьшает время на решение, с другой — ничему тебя не учит. Пошел бы еще раз в нетологию? Однозначно, нет. Качество образования низкое.",11.01.2022,https://www.sravni.ru/shkola/netologiya/otzyvy/567233/
70,Androgoblin,"Данная школа создана для отъёма денег у населения !! Учителей грамотно умеющих преподавать не много !! Найти их, будет главная ваша проблема ! Так как подбор будет за ваши занятия !! Не дайте бог если ваш преподаватель закончит сотрудничество с skyeng !!! Вам опять подбирать преподавателя !!! За ваши уроки ! Личный менеджер - фикция ! Решать за вас не будет проблемы ! Не дай вам Бог купить большой пакет уроков !! Будете думать и ломать голову, как бы вам получить квалифицированных преподавателей, и не потратить лишние уроки на подбор ! Да, вы можете отменять занятия и уроки за 4 часа ! А вот преподаватель хоть за час ! Может перенести урок или удалить ! По семейным обстоятельствам! Вам же такого нельзя! Меньшее чем за 4 часа у вас спишут урок !! И плевать какие у вас проблемы!!! Но на этом ваши беды не закончатся! Плохое соединение, виноваты вы, ваш компьютер, или ваш провайдер ! Для решения проблемы провёл отдельную сеть! Не успеете потратить бонусы, сгорят ! И Skyeng плевать что у ребенка каникулы ! Зависает платформа, вводят функции не работоспособные и это тоже ваша проблема ! Ребенок должен понимать, что это приведет к зависанию платформы и не трогать ничего лишнего !!! Не школа, а зоопарк !!!!",07.06.2023,https://otzovik.com/review_14814576.html
71,Мария,"Пока прошла только часть курса «Системный аналитик» на ЯП. На данный момент впечатления следующие: Достоинства структурированная, емко изложенная информация в целом довольно интересное наполнение курса в случае возникновения вопросов по обучению, проф. Области, организационной части есть к кому обратиться (наставник, ревьюер, преподаватель, куратор) члены команды направляют доп. Материалы (от себя и по запросу) в случае отсутствия на вебинарах, их выкладывают в записи Недостатки в формулировке домашних заданий и проектов есть ошибки и неточности, которые загоняют в тупик, либо сами задания сформулированы непонятно/некорректно, и порой тратишь больше времени на то, чтобы разобраться, что от тебя хотят, чем на само ДЗ не на все вопросы в рамках прохождения материала (в т. Ч. На вебинарах) дают понятные обоснованные ответы взаимодействие с ревьюером (тот, кто проверяет работы) невозможно напрямую, т. Е. Нельзя написать ему и спросить, почему он дал свой комментарий, обсудить как вообще надо подходить к выполнению работы. Можно переписываться в комментариях к работе, но на отправку ДЗ дается ограниченное число попыток",12.12.2023,https://www.sravni.ru/shkola/yandeks-praktikum/otzyvy/728319/
72,Anasteziya Mur,"Для SKYENG главное - продать свои услуги и получить деньги, а дальше им на вас будет наплевать. Занималась у них примерно полгода, потому что очень нравился преподаватель. Но видимо - это редкость у них. Преподавателю пришлось покинуть платформу, он сообщил SKYE NG, чтобы мне назначили нового преподавателя, но никто со мной так и не связался. Причем до этого было тоже несколько случаев, когда я обращалась с проблемой в техподдержку и меня просто отшивали. Через месяц я сама написала им, что хочу вернуть деньги за неиспользованные услуги и вот тогда только они стали предлагать мне назначить преподавателя для занятий в удобное для меня время. Я решила еще раз рискнуть, но преподаватель мне совсем не понравился, он просто говорил мне выполнять задания на платформе без каких либо комментариев по выполнению, это я могла бы делать и без учителя. И после занятия преподаватель мне сказал, что не может проводить занятия в удобное для меня время, а выбрался для меня случайно. Еще раз пытаться я не захотела и написала в чат техподдержки, чтобы мне вернули деньги. На следующий день у меня списались уроки из личного кабинета и пришло письмо, что мне вернут деньги, но срок может быть затянут из-за санкций. По закону они должны были мне вернуть деньги в течение 10 дней. После того как я несколько раз просила их уточнить по поводу даты возврата, на 12 день они мне прислали письмо, что не могут вернуть мне деньги из-за санкций и чтобы я написала заявление на возврат обязательно по их форме. Я послала им претензию в свободной форме с указанием банковских реквизитов, прошло уже больше месяца, деньги мне так никто и не вернул. Со SKYENG я работала сначала через своего работодателя и прекрасно знаю, что у них есть расчетные счета в российских банках (например, Тинькофф) и они спокойно мне могут перечислить деньги с этого счета, но просто не хотят. Сижу пишу жалобу в Роспотребнадзор, может это подействует на них.",02.05.2022,https://otzovik.com/review_13339502.html
